t,Cast_num,startTemp,deltaT,time_between,pair_num,Blast_Flow_Rate_1_hr_mean,Blast_Flow_Rate_1_hr_rate,Blast_Flow_Rate_1__hr_sd,Blast_Temp_1_hr_mean,Blast_Temp_1_hr_rate,Blast_Temp_1__hr_sd,Blast_moisture_1_hr_mean,Blast_moisture_1_hr_rate,Blast_moisture_1__hr_sd,Hot_Oxy_1_hr_mean,Hot_Oxy_1_hr_rate,Hot_Oxy_1__hr_sd,Cold_Oxy_1_hr_mean,Cold_Oxy_1_hr_rate,Cold_Oxy_1__hr_sd,PCI_1_hr_mean,PCI_1_hr_rate,PCI_1__hr_sd,Top_Gas_Analysis_1_hr_mean,Top_Gas_Analysis_1_hr_rate,Top_Gas_Analysis_1__hr_sd,Heat_Loss_1_hr_mean,Heat_Loss_1_hr_rate,Heat_Loss_1__hr_sd,Permeability_Global_1_hr_mean,Permeability_Global_1_hr_rate,Permeability_Global_1__hr_sd,HMRetention_1_hr_mean,HMRetention_1_hr_rate,HMRetention_1__hr_sd,RAFT_1_hr_mean,RAFT_1_hr_rate,RAFT_1__hr_sd,Blast_Flow_Rate_2_hr_mean,Blast_Flow_Rate_2_hr_rate,Blast_Flow_Rate_2__hr_sd,Blast_Temp_2_hr_mean,Blast_Temp_2_hr_rate,Blast_Temp_2__hr_sd,Blast_moisture_2_hr_mean,Blast_moisture_2_hr_rate,Blast_moisture_2__hr_sd,Hot_Oxy_2_hr_mean,Hot_Oxy_2_hr_rate,Hot_Oxy_2__hr_sd,Cold_Oxy_2_hr_mean,Cold_Oxy_2_hr_rate,Cold_Oxy_2__hr_sd,PCI_2_hr_mean,PCI_2_hr_rate,PCI_2__hr_sd,Top_Gas_Analysis_2_hr_mean,Top_Gas_Analysis_2_hr_rate,Top_Gas_Analysis_2__hr_sd,Heat_Loss_2_hr_mean,Heat_Loss_2_hr_rate,Heat_Loss_2__hr_sd,Permeability_Global_2_hr_mean,Permeability_Global_2_hr_rate,Permeability_Global_2__hr_sd,HMRetention_2_hr_mean,HMRetention_2_hr_rate,HMRetention_2__hr_sd,RAFT_2_hr_mean,RAFT_2_hr_rate,RAFT_2__hr_sd,Blast_Flow_Rate_3_hr_mean,Blast_Flow_Rate_3_hr_rate,Blast_Flow_Rate_3__hr_sd,Blast_Temp_3_hr_mean,Blast_Temp_3_hr_rate,Blast_Temp_3__hr_sd,Blast_moisture_3_hr_mean,Blast_moisture_3_hr_rate,Blast_moisture_3__hr_sd,Hot_Oxy_3_hr_mean,Hot_Oxy_3_hr_rate,Hot_Oxy_3__hr_sd,Cold_Oxy_3_hr_mean,Cold_Oxy_3_hr_rate,Cold_Oxy_3__hr_sd,PCI_3_hr_mean,PCI_3_hr_rate,PCI_3__hr_sd,Top_Gas_Analysis_3_hr_mean,Top_Gas_Analysis_3_hr_rate,Top_Gas_Analysis_3__hr_sd,Heat_Loss_3_hr_mean,Heat_Loss_3_hr_rate,Heat_Loss_3__hr_sd,Permeability_Global_3_hr_mean,Permeability_Global_3_hr_rate,Permeability_Global_3__hr_sd,HMRetention_3_hr_mean,HMRetention_3_hr_rate,HMRetention_3__hr_sd,RAFT_3_hr_mean,RAFT_3_hr_rate,RAFT_3__hr_sd,Blast_Flow_Rate_4_hr_mean,Blast_Flow_Rate_4_hr_rate,Blast_Flow_Rate_4__hr_sd,Blast_Temp_4_hr_mean,Blast_Temp_4_hr_rate,Blast_Temp_4__hr_sd,Blast_moisture_4_hr_mean,Blast_moisture_4_hr_rate,Blast_moisture_4__hr_sd,Hot_Oxy_4_hr_mean,Hot_Oxy_4_hr_rate,Hot_Oxy_4__hr_sd,Cold_Oxy_4_hr_mean,Cold_Oxy_4_hr_rate,Cold_Oxy_4__hr_sd,PCI_4_hr_mean,PCI_4_hr_rate,PCI_4__hr_sd,Top_Gas_Analysis_4_hr_mean,Top_Gas_Analysis_4_hr_rate,Top_Gas_Analysis_4__hr_sd,Heat_Loss_4_hr_mean,Heat_Loss_4_hr_rate,Heat_Loss_4__hr_sd,Permeability_Global_4_hr_mean,Permeability_Global_4_hr_rate,Permeability_Global_4__hr_sd,HMRetention_4_hr_mean,HMRetention_4_hr_rate,HMRetention_4__hr_sd,RAFT_4_hr_mean,RAFT_4_hr_rate,RAFT_4__hr_sd,Blast_Flow_Rate_5_hr_mean,Blast_Flow_Rate_5_hr_rate,Blast_Flow_Rate_5__hr_sd,Blast_Temp_5_hr_mean,Blast_Temp_5_hr_rate,Blast_Temp_5__hr_sd,Blast_moisture_5_hr_mean,Blast_moisture_5_hr_rate,Blast_moisture_5__hr_sd,Hot_Oxy_5_hr_mean,Hot_Oxy_5_hr_rate,Hot_Oxy_5__hr_sd,Cold_Oxy_5_hr_mean,Cold_Oxy_5_hr_rate,Cold_Oxy_5__hr_sd,PCI_5_hr_mean,PCI_5_hr_rate,PCI_5__hr_sd,Top_Gas_Analysis_5_hr_mean,Top_Gas_Analysis_5_hr_rate,Top_Gas_Analysis_5__hr_sd,Heat_Loss_5_hr_mean,Heat_Loss_5_hr_rate,Heat_Loss_5__hr_sd,Permeability_Global_5_hr_mean,Permeability_Global_5_hr_rate,Permeability_Global_5__hr_sd,HMRetention_5_hr_mean,HMRetention_5_hr_rate,HMRetention_5__hr_sd,RAFT_5_hr_mean,RAFT_5_hr_rate,RAFT_5__hr_sd,coke_Rate_4_hr_rate,Slag_Rate_4_hr_rate,OretoCoke_Change_4_hr_rate,coke_Rate_5_hr_rate,Slag_Rate_5_hr_rate,OretoCoke_Change_5_hr_rate,coke_Rate_6_hr_rate,Slag_Rate_6_hr_rate,OretoCoke_Change_6_hr_rate,coke_Rate_7_hr_rate,Slag_Rate_7_hr_rate,OretoCoke_Change_7_hr_rate,coke_Rate_8_hr_rate,Slag_Rate_8_hr_rate,OretoCoke_Change_8_hr_rate
2017-01-28 07:49:00,17217,1497.099976,3.200073,37,01-Feb,276742.0833,2192,1043.557788,1239.13,-0.1,1.106881403,4.531666667,-0.1,0.050393928,16161.52167,238.8,144.7466356,3130.363333,-172.5,129.7499002,59.14166667,0.4,0.228696873,49.04666667,-0.1,0.175119007,97124.38667,14491,5826.509423,56.91333333,-6.4,1.661576408,2249.352333,-1.89,15.27816481,12917.26667,-189,1527.690601,276524.6917,-614,1342.573096,1239.363333,-2.4,1.097892047,4.538333333,-0.1,0.050515549,16091.41167,-90.1,158.628739,3185.926667,-322.8,120.0147594,59.11583333,-0.1,0.284618522,49.0775,0.1,0.186728806,105236.6883,-11645,11304.48511,57.11,-7.3,2.188756602,2249.2505,-3.46,12.77053185,12907.06667,-346,1276.978654,276317.9,2288,1459.777928,1239.411667,-1.3,1.079948012,4.56,-0.1,0.057508804,16104.64778,47.6,155.5707209,3156.007778,-147.5,133.3077657,59.06277778,0.5,0.317115237,49.07722222,-0.4,0.183641184,103741.0822,9381.9,10220.69764,58.12111111,-2,2.615616805,2249.080778,-23.05,12.1045233,12890.08889,-2305,1210.400212,275715.7042,-520,1968.816003,1239.380833,-0.8,1.041305572,4.555,2.66E-15,0.056907765,16087.91042,-139.8,163.5452953,3128.519583,-65.6,133.113624,58.92916667,-0.2,0.426702023,49.15375,-0.1,0.238340014,104244.4296,-8015,10469.01194,57.56208333,-7.1,2.895881478,2249.036708,-13.61,11.45192284,12885.67917,-1361,1145.151059,275677.9767,426,2009.737425,1239.422333,-1.6,1.00423912,4.561333333,-6.22E-15,0.060969499,16116.33,-288.6,169.5701979,3094.042333,222,147.3447101,58.91666667,0.1,0.437064802,49.16366667,-0.1,0.221381847,105033.8703,-9625,9651.694401,57.71733333,0.1,3.037981346,2249.496267,-10.39,11.3953637,12931.63333,-1039,1139.502983,0,0,0.000500118,0,5.68E-14,0.001496902,0.0850863,1.077566,0.002072276,0.0850863,1.077566,0.003722977,0.0850863,1.077566,0.00437641
2017-01-28 13:20:00,17219,1476.099976,12.599975,60,01-Feb,249427.8167,-15089,5878.95209,1239.618333,-2,1.088848197,4.533333333,-0.1,0.050979114,14363.915,-1040.2,424.1228123,3069.753333,-58.6,66.32768542,53.32,-3.2,1.213176249,49.60166667,-0.1,0.258739884,111053.8067,-9185,13945.46626,53.82833333,-0.9,3.747455257,2250.415333,2.12,11.76416369,13023.53333,212,1176.416369,253512.0417,-23677,6742.837837,1239.783333,1.3,0.973543587,4.549166667,-0.1,0.053445697,14649.315,-1770.3,480.1328928,3060.820833,101.6,68.72891933,54.20083333,-5,1.424426515,49.62,0.3,0.212863629,111431.7533,-1548,11105.24206,55.67833333,-5.1,3.647934453,2249.7845,0.4,12.66707808,12960.51667,40,1266.382567,257842.2944,-25964,8328.314204,1239.673889,-0.5,0.975874562,4.567222222,-0.1,0.055763422,14958.96389,-1867.8,594.7010358,3044.815556,118.8,80.80051705,55.11888889,-5.5,1.76365507,49.54555556,0.1,0.21901818,110460.5467,-8851,9765.291802,56.07388889,-5.4,3.326839624,2249.791111,-9.959999999,12.80366676,12961.15556,-996,1280.152748,260428.2,-29465,8891.131216,1239.717917,-0.6,0.930229104,4.56875,-0.1,0.053168438,15146.54042,-2242.3,646.789196,3028.337083,290.4,89.99261383,55.67708333,-6.2,1.891849904,49.48041667,0.5,0.235348565,110593.3058,5030,9051.675291,56.33708333,2.2,3.187856114,2249.808917,17.05,12.53209779,12962.925,1705,1253.04604,261190.8,-23954,8188.759861,1239.682667,-0.5,0.96661646,4.575,-0.2,0.053708616,15222.24833,-1822,604.6574246,2997.739333,114.3,105.4161169,55.83266667,-5.1,1.740064838,49.46,0.6,0.23462772,111219.0577,39345.6,10707.36457,55.69733333,-2.4,3.337973404,2249.735667,9.66,12.23454359,12955.59333,966,1223.320456,0,0,-0.000326742,0,5.68E-14,0.00042141,0,0,0.002147532,0,0,0.00206817,0,0,0.000996784
2017-01-28 13:20:00,17219,1476.099976,10.400024,61,01-Mar,249427.8167,-15089,5878.95209,1239.618333,-2,1.088848197,4.533333333,-0.1,0.050979114,14363.915,-1040.2,424.1228123,3069.753333,-58.6,66.32768542,53.32,-3.2,1.213176249,49.60166667,-0.1,0.258739884,111053.8067,-9185,13945.46626,53.82833333,-0.9,3.747455257,2250.415333,2.12,11.76416369,13023.53333,212,1176.416369,253512.0417,-23677,6742.837837,1239.783333,1.3,0.973543587,4.549166667,-0.1,0.053445697,14649.315,-1770.3,480.1328928,3060.820833,101.6,68.72891933,54.20083333,-5,1.424426515,49.62,0.3,0.212863629,111431.7533,-1548,11105.24206,55.67833333,-5.1,3.647934453,2249.7845,0.4,12.66707808,12960.51667,40,1266.382567,257842.2944,-25964,8328.314204,1239.673889,-0.5,0.975874562,4.567222222,-0.1,0.055763422,14958.96389,-1867.8,594.7010358,3044.815556,118.8,80.80051705,55.11888889,-5.5,1.76365507,49.54555556,0.1,0.21901818,110460.5467,-8851,9765.291802,56.07388889,-5.4,3.326839624,2249.791111,-9.959999999,12.80366676,12961.15556,-996,1280.152748,260428.2,-29465,8891.131216,1239.717917,-0.6,0.930229104,4.56875,-0.1,0.053168438,15146.54042,-2242.3,646.789196,3028.337083,290.4,89.99261383,55.67708333,-6.2,1.891849904,49.48041667,0.5,0.235348565,110593.3058,5030,9051.675291,56.33708333,2.2,3.187856114,2249.808917,17.05,12.53209779,12962.925,1705,1253.04604,261190.8,-23954,8188.759861,1239.682667,-0.5,0.96661646,4.575,-0.2,0.053708616,15222.24833,-1822,604.6574246,2997.739333,114.3,105.4161169,55.83266667,-5.1,1.740064838,49.46,0.6,0.23462772,111219.0577,39345.6,10707.36457,55.69733333,-2.4,3.337973404,2249.735667,9.66,12.23454359,12955.59333,966,1223.320456,0,0,-0.000326742,0,5.68E-14,0.00042141,0,0,0.002147532,0,0,0.00206817,0,0,0.000996784
2017-01-28 14:20:00,17219,1488.699951,-2.199951,1,02-Mar,257596.2667,-8588,4817.98844,1239.948333,3.3,0.818947581,4.565,-2.66E-15,0.051502838,14934.715,-730.1,345.5645133,3051.888333,160.2,70.46804322,55.08166667,-1.8,1.021048259,49.63833333,0.4,0.154142424,111809.7,7637,7346.871541,57.52833333,-4.2,2.415773846,2249.153667,-1.72,13.58029342,12897.5,-172,1357.4237,262049.5333,-10875,5800.691412,1239.701667,1.5,0.91779635,4.584166667,-3.55E-15,0.05020267,15256.48833,-827.6,418.3440041,3032.346667,177.4,84.6698392,56.01833333,-2.3,1.225429668,49.5175,0.2,0.191264039,110163.9167,334,6837.761866,57.19666667,-4.5,2.423204814,2249.479,-12.08,13.32961538,12929.96667,-1208,1332.654008,264094.9944,-14376,6330.577544,1239.751111,1.4,0.871875195,4.580555556,-6.22E-15,0.048551329,15407.41556,-1202.1,474.8962501,3014.531667,349,92.71797357,56.46277778,-3,1.34559204,49.44,0.6,0.212881271,110439.8056,14215,6723.133871,57.17333333,3.1,2.475299203,2249.606778,14.93,12.80298148,12942.72222,1493,1280.084853,264131.5458,-8865,5651.279998,1239.69875,1.5,0.93537996,4.585416667,-0.1,0.049218084,15436.83167,-781.8,426.3763437,2979.735833,172.9,105.77748,56.46083333,-1.9,1.201414496,49.42458333,0.7,0.214582969,111260.3704,48530.6,9767.916775,56.16458333,-1.5,3.062069854,2249.56575,7.54,12.3673801,12938.60833,754,1236.572749,265472.8367,-15423,5986.513857,1239.709667,1.3,0.894430868,4.602333333,-0.1,0.059775686,15546.91967,-1322.4,458.8266291,2956.124333,337,112.2209278,56.73966667,-3.3,1.267233004,49.25733333,0.8,0.393822986,110598.9037,24479.2,11989.93882,56.465,-7.3,3.047232694,2249.986267,-3.13,12.61443771,12980.65333,-313,1261.31337,0,0,-0.006198514,0,5.68E-14,-0.004694421,0,0,-0.003946269,0,0,-0.002220147,0,0,-0.002299509
2017-01-28 19:14:00,17221,1476.300049,13.699951,51,01-Feb,270537.2667,10313,2630.554049,1239.478333,0.1,1.009462295,4.713333333,-0.2,0.050309775,15976.37167,574.6,203.218283,2862.786667,21.5,66.91603002,57.8,2.3,0.569567186,48.49666667,-0.1,0.319939966,97385.91167,10098.5,6576.010579,55.55166667,4.1,2.72965458,2249.4995,-5.28,10.29610745,12931.95,-528,1029.610745,268767.9167,8594,2694.057524,1239.445,-2.1,1.119112043,4.7325,-0.1,0.053707111,15851.745,465.5,208.0772868,2867.984167,111.2,83.66579675,57.415,1.8,0.584628015,48.64583333,-0.4,0.284588995,100219.2933,3822.1,6961.327019,53.97,5.8,2.706934761,2250.560083,17.3,12.23864698,13038.00833,1730,1223.864698,269234.7889,7492,2522.467204,1239.328889,-0.3,1.014833497,4.736666667,-0.2,0.052745833,15931.77722,323.5,220.9915827,2811.685556,167.9,121.2450817,57.50222222,1.7,0.541563591,48.68166667,-0.1,0.266673068,97467.465,2052.1,13472.08938,54.96888889,1.3,3.11498969,2250.305111,-3.249999999,12.90994807,13012.51111,-325,1290.994807,268734.65,11070,2658.673974,1239.324167,-0.7,0.988468731,4.7475,-0.2,0.053281443,15943.14083,636.8,213.6081941,2762.57125,388.2,146.9934256,57.38625,2.4,0.572758958,48.64333333,0.7,0.31349917,96093.93542,-8095.6,14807.28411,54.41875,6.2,3.271587861,2250.407333,-0.03,12.42538226,13022.73333,-3,1242.538226,269543.3467,3115,3163.70726,1239.363,-1.4,1.03167121,4.757333333,-0.2,0.053439137,16009.15767,30.3,251.0812969,2746.247,190.2,140.3855569,57.55166667,0.7,0.67141633,48.52666667,-0.1,0.388404965,95681.691,14439,13670.81567,54.808,1.2,3.264709855,2250.769567,-4.4,12.95839164,13058.95667,-440,1295.839164,0,0,-0.001231739,0,5.68E-14,0.003962889,0,0,0.000918934,0,0,0.002651991,0,0,0.000499363
2017-01-28 22:33:00,17222,1469.300049,13.699951,74,01-Feb,268100.8167,-9038,1766.480907,1239.698333,1.3,0.878845866,4.776666667,-2.66E-15,0.042652187,16022.1,-333.1,128.0974801,2626.048333,-92.1,116.1187447,57.22333333,-1.9,0.375236272,48.23333333,1.1,0.454606057,95447.57167,6707.9,18561.93356,52.56166667,-9.4,1.991344973,2251.902167,-15.56,12.18364437,13172.21667,-1556,1218.364437,271173.1417,-8782,3446.943289,1239.469167,0.6,1.016485611,4.793333333,-3.55E-15,0.040445696,16201.49833,-265.7,215.4892861,2656.255833,-43.2,103.7187696,57.87583333,-1.8,0.733931033,48.28416667,0,0.410573658,91901.135,16867.7,13842.9171,55.04583333,-8.8,3.090889182,2251.169083,-21.85,12.48327782,13098.90833,-2185,1248.327782,271220.8333,-3251,3159.257781,1239.533889,-0.1,0.926889668,4.805555556,-0.1,0.045736948,16226.25056,5.6,223.6324849,2632.348889,-128.8,116.0221798,57.87833333,-0.6,0.672049729,48.28,0.8,0.396408457,91667.80111,-12340,11769.23012,54.40944444,-1.1,2.982400841,2250.958167,-51.1,12.4153316,13077.81667,-5110,1241.53316,271350.2875,-8253,2803.251486,1239.52125,0.7,0.918707535,4.845,-0.2,0.085177639,16209.43958,19.2,205.2845336,2645.649167,-191.6,112.0970623,57.8425,-0.2,0.640235639,48.28041667,-0.3,0.409091034,90000.50125,22215.6,12802.43308,55.07375,-9.1,3.032560144,2250.871292,-23.66,13.15448023,13069.06667,-2366,1315.092842,270488.7267,-2597,3366.154378,1239.514667,1.6,0.915155682,4.88,-0.2,0.107261441,16100.057,372.8,301.6818247,2652.568667,-201.3,109.4457255,57.38733333,0.9,1.116779691,48.36533333,0,0.437840041,90997.82967,-4050,14060.14719,54.738,-10.6,3.143048176,2252.748533,10.75,13.63422054,13256.80333,1075,1363.155055,0,0,-0.001399513,0,5.68E-14,-0.00264765,0,0,-0.00264765,0,0,-0.000327225,0,0,-0.000654074
2017-01-29 01:20:00,17223,1486.199951,9.5,59,01-Feb,270763.35,2612,2156.645126,1239.488333,-0.3,0.893117121,4.918333333,-0.2,0.06762726,16138.91,298.5,163.3927313,2682.66,66.9,89.98453954,57.785,0.5,0.471501388,48.03833333,-0.9,0.379156811,87917.70833,16448.4,15105.68963,56.02166667,-1.4,3.378450736,2249.522167,0.53,15.17027391,12933.96667,53,1515.7568,269488.075,7337,3400.662131,1239.610833,0.2,0.892056055,4.970833333,-0.2,0.084411789,15942.47583,841.2,297.1074381,2682.8925,-166.1,92.6790687,56.825,3,1.195597667,48.41333333,-0.9,0.526592556,90325.695,37654.4,14210.00372,54.69166667,1.9,3.514282583,2253.77025,-6.18,14.7918234,13358.9,-618,1478.572616,270133.4278,-1230,3860.094822,1239.495556,1,0.926507361,5.003333333,-0.3,0.087740094,15948.20611,132.9,309.1265791,2679.494444,106.4,92.80557482,56.69944444,1.2,1.117034043,48.49222222,-1.4,0.5227191,92779.10833,2555.2,14729.00272,55.62611111,-3.6,3.329961563,2255.200778,-15.61,13.77962999,13501.99444,-1561,1377.536602,271420.3167,1377,4076.951595,1239.440417,1.4,0.910188629,5.022916667,-0.3,0.087836819,16021.09042,420.3,304.1258356,2675.875833,81,97.31672486,56.83541667,1.8,1.005193539,48.70916667,-2.1,0.600974917,91136.24667,6018.6,13171.79003,55.86083333,0.4,3.042304121,2255.7145,-7.69,13.00551813,13553.3875,-769,1300.215941,272177.9,-372,3996.209952,1239.46,0.9,0.899869927,5.051,-0.4,0.102309453,16035.723,364.7,277.9995702,2705.685333,-237.6,118.6289803,56.91933333,1.4,0.924196961,48.91266667,-2.1,0.679493877,91424.22033,7703.9,11893.40813,55.81133333,-3.2,2.884441871,2255.882767,-9.04,12.63826829,13570.22667,-904,1263.551229,0,0,-0.006807425,0,5.68E-14,-0.004818795,0,0,-0.006729754,0,0,-0.007808641,0,0,-0.006479928
2017-01-29 17:21:00,17229,1498,10.199951,20,01-Feb,209584.55,1085,1711.013798,1239.523333,1.2,0.791558571,5.761666667,0.3,0.052373064,9833.531667,501.7,166.7930307,1979.361667,-51.4,81.29670098,41.805,1.3,0.431562003,50.99833333,0.2,0.228103208,54404.57167,-3282.6,2128.161314,54.09,8.4,3.41793376,2219.504167,-2.99,7.145571176,9932.416667,-299,714.5571176,209078.875,-3555,1949.127469,1239.580833,1.1,0.776470774,5.729166667,0.1,0.059966144,9445.954167,1270.5,511.3810982,2195.349167,-775.3,346.5405526,41.28333333,1.4,0.673425126,50.92583333,0.2,0.245803718,57406.24,-16912.3,4121.547708,51.8525,8.3,3.667526414,2218.61525,2.19,10.53139173,9850.916667,219,1000.736566,209200.95,1091,1777.972533,1239.535,2,0.837692694,5.702222222,0.5,0.076191141,9211.737222,1587.8,536.4743112,2368.24,-663,376.1317464,41.10611111,2.3,0.622588208,50.825,0.7,0.27459976,61384.11278,-10656.1,6924.034227,52.22611111,6.1,3.164350373,2216.974167,-1.689999999,9.855571539,9684.344444,-169,949.425962,208713.6208,4003,1923.11818,1239.549583,0.1,0.829326385,5.64,0.4,0.128980554,9064.040417,1613,533.2859199,2449.725,-711.8,356.7879668,40.91041667,2.9,0.655086178,50.81208333,0.2,0.254457815,63304.9625,-12640.8,7097.86315,52.255,4,2.828748115,2215.89025,-0.47,9.724077219,9574.779167,-47,945.3585344,210993.6167,-24971,6350.10994,1239.587333,2.6,0.846183378,5.599333333,0.5,0.142831691,9093.694,210.6,514.8004156,2518.056,-885.8,351.8190302,41.28933333,-2.7,1.24460826,50.83766667,0.6,0.258787801,64607.103,-18169.7,6977.508948,52.605,6.4,2.688401012,2215.847,-6.14,9.670275994,9569.723333,-614,945.3101454,1.4399849,-6.5614912,0.001579741,1.4399849,-6.5614912,0.001579741,1.4399849,-6.5614912,0.001252244,1.4399849,-6.5614912,0.002993295,2.4447705,-12.9865808,0.002248849
2017-01-30 05:40:00,17233,1468.300049,9.199951,64,01-Feb,259666.3833,376,2286.371666,1239.471667,0.7,1.059115664,6.165,-0.3,0.133816216,11466.82167,-2328.1,166.6237781,2686.328333,11.6,75.92055636,50.37666667,0.6,0.439324083,49.54333333,-0.2,0.240315236,83126.395,-2407.4,3260.765967,53.57666667,-5.9,2.907347015,2230.281833,7.29,9.800644823,11010.18333,729,980.0644823,264585.3083,-6870,5470.325487,1239.499167,-3,1.031234541,6.213333333,-0.2,0.120874498,12931.62417,-2825.9,1480.356417,2694.804167,167.5,73.01601228,51.07916667,-0.9,0.839256958,49.63,-0.3,0.245497266,84514.275,182.3,4164.207359,54.33333333,-5.9,2.969207045,2246.183,-43.56,20.48474409,12600.3,-4356,2048.474409,266499.0833,-11356,5327.744683,1239.615556,0.7,1.037553107,6.238888889,-0.4,0.11055416,13443.67167,-3077.7,1411.072609,2684.876111,184.9,76.13958687,51.36666667,-1.7,0.821702824,49.60055556,0.7,0.272890021,87781.88944,-117.4,6209.885181,55.27333333,-5.9,3.131915365,2252.661278,-39.14,19.47495693,13248.12778,-3914,1947.495693,267415.1292,-2508,5050.543353,1239.573333,0,0.993976279,6.265833333,-0.5,0.112778402,13692.23,-2547.5,1298.12815,2687.72125,12.9,74.35932386,51.50083333,7.11E-15,0.790740962,49.59291667,0.6,0.421582783,89650.05333,-8011.8,6767.043282,55.15791667,3.1,3.131861477,2255.6905,-46.51,18.26454775,13551.05,-4651,1826.454775,267453.9533,-4567,4663.407948,1239.591,-0.7,1.013761003,6.288,-0.4,0.11327889,13808.99367,-2706.9,1186.777369,2688.403333,183.9,76.12261796,51.48433333,-0.4,0.742625656,49.56266667,0.4,0.403918378,90490.05933,-18508.7,7024.023744,54.34366667,-5.6,3.552189944,2257.721667,-44.31,17.96527609,13754.16667,-4431,1796.527609,0,0,0.00157231,0,5.68E-14,-0.002511756,0,0,-0.001001216,0,0,-0.000500029,0,0,-0.002157954
2017-01-30 15:54:00,17237,1488.699951,6.900025,18,01-Feb,270363.1333,-1664,1967.750264,1239.515,0.5,1.110325193,6.96,0.1,0.088681491,14445.11,-245.8,137.6586465,2696.625,171.8,73.44129127,51.94833333,-0.2,0.3739354,49.68833333,0.4,0.347432065,85158.95,1441.9,4498.581763,55.71,-7.7,3.868460036,2262.583167,19.91,9.988918689,14240.31667,1991,998.8918689,268119.95,8612,3241.204162,1239.408333,-0.3,0.969413175,6.969166667,-0.2,0.083812349,13432.1675,2755.6,1255.279292,2603.2075,81.5,114.0192127,51.69833333,1.3,0.477384917,49.81333333,-0.7,0.407272818,83395.955,13340.3,4308.021781,56.39416667,-2.5,3.652886411,2249.401,42.12,20.74696784,12922.14167,4212,2074.575803,267123.9167,6051,3151.228568,1239.408333,-0.2,0.944367306,7.028333333,-0.1,0.114956878,12929.08833,2509.5,1249.608293,2575.067222,262.5,106.6942056,51.59722222,0.8,0.456294347,49.79111111,0.6,0.444367467,84544.02778,-4507.4,4798.541129,56.195,-2.9,3.437214589,2241.235444,39.47,21.18574353,12105.57222,3947,2118.506357,267077.825,1254,3084.58064,1239.467083,-0.5,0.976780551,7.057916667,-0.1,0.120753533,12704.63458,2335.3,1152.766671,2554.046667,146,105.8536247,51.63041667,-0.1,0.481489835,49.55333333,1.1,0.587375317,87977.19667,-7525.6,7627.168123,55.62083333,-0.8,3.647751548,2237.573,33,20.23121579,11739.32083,3300,2023.072038,267312.66,4506,2863.418434,1239.419,-0.9,0.946321341,7.067333333,-0.3,0.115081281,12583.701,2579.7,1059.684551,2546.637,137.8,99.54094163,51.705,0.5,0.466834856,49.32566667,1,0.714663348,88667.17733,7590,7361.695881,55.87833333,-8.8,3.432204927,2235.293333,43.8,19.80979578,11511.48,4380,1980.609722,1.1563107,0.1082867,-0.028953867,1.1563107,0.1082867,-0.028756837,1.1563107,0.1082876,-0.028309906,1.1188379,0.9880219,-0.052342984,1.1188379,0.9880219,-0.053248649
2017-01-30 22:53:00,17240,1471.699951,-2.899902,17,01-Feb,266826.7333,9630,2913.145768,1239.135,0.3,0.886016605,7.068333333,0.1,0.056723136,11848.27833,539.3,178.6091378,2681.655,-180.5,77.71287969,51.76166667,1.8,0.567806265,50.285,1.2,0.527168644,86619.23333,8583.2,3658.356324,58.13833333,-0.6,3.377095918,2222.517833,8.22,8.817907452,10233.78333,822,881.7907452,265395.375,3554,2956.025136,1239.294167,-0.6,0.880726957,7.100833333,-0.2,0.072755875,11770.2525,211.9,179.6308596,2689.958333,-142.3,78.10828035,51.48416667,0.7,0.573797,49.90666667,1.1,0.549978355,83937.96,13832.3,4252.81464,57.215,5.9,3.031671752,2225.743583,13.92,12.69169912,10556.4,1392,1269.053908,266087.2944,-611,2789.48368,1239.293889,0.8,0.811107519,7.133888889,-0.1,0.090414248,11807.32667,6,173.1643746,2697.034444,-149.3,75.73708443,51.615,-0.1,0.538202574,49.64777778,1,0.599669886,81539.54667,19498.2,5073.611137,57.17277778,2.8,2.845693219,2225.290444,10.12,11.57413799,10511.07222,1012,1157.330327,266266.2583,1323,2548.22271,1239.248333,0.3,0.857014701,7.15625,-0.1,0.097470626,11832.23083,45.9,160.0087941,2674.7925,92.9,95.33126447,51.64833333,0.3,0.48929688,49.62708333,0.6,0.529916542,79677.60583,16795.6,5702.406855,56.94208333,6.7,2.838015217,2225.480875,11.11,11.39923041,10530.10833,1111,1139.859217,266444.4,2378,2422.256169,1239.287,0.2,0.843188922,7.163666667,-6.22E-15,0.095971823,11870.02167,88.3,172.0978833,2644.059667,101.1,109.392652,51.674,0.4,0.463580655,49.63133333,1.1,0.483387803,78443.56567,17125.5,5775.670008,56.67033333,6.5,2.817899053,2225.505567,3.73,10.7994903,10532.57333,373,1079.895141,0,0,0.002307334,5.00E-06,-5.64E-05,0.000673313,0.3039023,0.7178825,0.001139889,0.3039023,0.7178825,0.00262242,1.460213,0.8261692,-0.024452656
