t_stamp,Tapp_plus2,Tapp,Tapp_prev1,PCI_3,PCI_4,PCI_5,HOD_2,HOD_3,HOD_4,COD_2,COD_3,COD_4,SGR610,BFR_1,BFR_2,CKR610,HL_1,HL_2,HL_3,BTemp_2,BTemp_3,HODm3,PCIm3,BMoist_1,BMoist_2,Time_Since_Tap_Open
2017-02-08 14:20:00,1460.129032,1461.6,1460.558084,1.42,1.53,1.52,18.04,-27.02,47.22,18.04,-27.02,47.22,63888,792.3,1027.6,71256,-9983.34,-3664.72,13156.34,-0.11,-0.71,10007.18898,48.41754633,-0.02,0.07,80
2017-02-08 16:55:00,1448.022148,1459.7,1460.435484,1.42,1.1,2.45,50.69,465.74,402.04,50.69,465.74,402.04,63888,2601.1,343.8,71256,9480.47,10826.4,9978.51,0.4,-0.49,9984.012404,49.74042706,-0.01,-0.03,55
2017-02-08 19:24:00,1450.527354,1445.2,1451.038926,2.33,-0.03,1.23,-120.61,719.09,-33.38,-120.61,719.09,-33.38,63888,-477.6,-1096.2,71256,2386.49,9099.8,21539.22,-1.56,0.11,10057.90635,49.78953983,0.05,-0.24,49
2017-02-08 23:07:00,1448.865363,1455.1,1452.436323,-0.63,1.7,1.04,-13.22,-157.87,523.76,-13.22,-157.87,523.76,63888,697.8,-73.8,71256,49136.98,28017.84,-5183.5,-0.9,0.11,10783.74259,52.14087855,-0.01,-0.01,77
2017-02-09 02:06:00,1447.292228,1445.8,1448.917318,-0.18,0.06,0.04,25.23,-32.09,-31.52,25.23,-32.09,-31.52,63888,-231.6,431.4,71256,8943.3,8019.23,-34416.55,-1.36,-0.01,10960.57945,52.7203673,0.06,-0.02,56
2017-02-09 05:19:00,1456.088112,1448.2,1447.453886,2.95,3.37,3.18,900.51,857.15,1001.2,900.51,857.15,1001.2,63888,-1532.2,11604.8,71256,9296.79,10567.59,-9954.31,-1,-0.72,10950.74041,52.6327172,-0.15,-0.11,59
2017-02-09 07:42:00,1458.508108,1457.6,1453.655944,-0.68,1.06,2.69,1098.29,1022.21,1544.76,1098.29,1022.21,1544.76,63888,-361.5,-1027,71256,8899.32,8082.73,17467.51,0.47,0.07,11838.60256,55.65614665,-0.05,-0.1,72
2017-02-09 10:47:00,1445.010695,1459,1458.545946,1.85,1.57,1.42,315.86,429.57,1796.86,315.86,429.57,1796.86,63888,6153.8,4621.9,71256,-824.76,-28322.3,-868.16,1.34,0.97,12680.98445,55.42830093,-0.02,-0.01,72
2017-02-09 13:54:00,1446.388285,1437.2,1444.194652,-1.16,0.7,-0.13,-451.17,-397.18,162.33,-451.17,-397.18,162.33,63888,-4539.1,-6304,71256,770.02,29319.02,26420.83,1.66,0.3,13642.16745,57.43637832,-0.06,-0.07,64
2017-02-09 17:53:00,1468.558824,1455.5,1450.905858,0.08,1.54,0.53,-9.2,4.46,477.95,-9.2,4.46,477.95,63888,-55.4,-207.8,71256,-5741.65,-31615.33,-11949.97,-1.49,-0.05,13644.47116,57.4298002,-0.09,-0.15,58
2017-02-09 20:09:00,1457.745378,1470.3,1463.770588,0.12,-0.65,-0.5,488.65,61.08,299.9,488.65,61.08,299.9,63888,-284,-739.4,71256,13463.9,2574.22,12609.52,-1.18,1.02,13951.90726,57.63620967,0.04,-0.05,64
2017-02-10 00:07:00,1470.418182,1445.4,1451.677311,-1.74,-1.36,-1.33,115.72,-403.99,-808.45,115.72,-403.99,-808.45,67822.4,553.7,-1267.5,70209.9,-9306.31,-3286.87,-13895.37,0.33,-0.42,13753.45138,57.71260314,0.01,0.02,67
2017-02-10 02:52:00,1474.973184,1479.8,1467.290909,-1.05,-1.04,-2.06,-211.56,1051.52,1070.29,-211.56,1051.52,1070.29,69506.9,1071.5,-4352.2,70096.7,-3000.97,-5499.27,-5301.25,-1.07,-0.05,13481.80736,56.09678011,0.04,0.04,77
2017-02-10 05:51:00,1470.854545,1472.6,1475.013408,-0.22,0.03,-1.04,-16.66,-149.27,15.25,-16.66,-149.27,15.25,69554.6,718.2,-447.8,70193.4,-819.79,12459.72,7450.62,-0.54,0.48,14119.83988,54.9428952,0.01,0.06,66
2017-02-10 08:36:00,1471.005369,1470.2,1471.072727,1.22,1.3,1.14,297.48,554.96,532.71,297.48,554.96,532.71,68970.7,11335.7,2394.8,70100.4,3624.94,-9085.19,-19885.79,1.04,-0.48,14120.1964,55.00257101,0.03,-0.01,66
2017-02-10 11:05:00,1463.822951,1471.2,1470.797315,0.15,16.24,1.09,-52.4,-3.89,3929.89,-52.4,-3.89,3929.89,67753.8,-1102.7,603.5,69759.5,-3509.61,-9249.67,-10759,-0.9,-0.3,14291.19349,55.33749419,0.09,0.12,45
2017-02-10 13:07:00,1462.583721,1463.7,1467.388525,-0.15,0.18,0.45,249.69,124.1,174.44,249.69,124.1,174.44,66863.7,442.9,997.8,69684.3,7510.77,8953.59,5718.12,1.02,-0.53,14556.79574,56.27233466,-0.06,-0.01,82
2017-02-10 15:59:00,1456.070443,1462.1,1462.65814,-0.19,0.13,-0.31,-118.92,-208.17,145.12,-118.92,-208.17,145.12,65333.8,1544.4,-709.4,69895.8,7942.48,3566.6,4829.86,1.33,0.47,14719.60301,56.12598763,0.1,-0.02,64
2017-02-10 19:22:00,1449.080723,1451.9,1454.914778,2.42,3.27,3.32,373.08,541.89,839.01,373.08,541.89,839.01,64937.2,1673.3,2209.3,70139,1950.39,10212.09,9270.59,-1.85,-0.49,14719.14318,56.79272042,-0.09,0.07,87
2017-02-10 22:08:00,1445.773756,1448,1449.409639,1.26,3.5,3.13,261.49,359.02,792.19,261.49,359.02,792.19,65154.5,-2485,-1242.9,70038.6,-3175.51,9103.6,-3793.2,0.58,-0.81,15212.59559,58.84617947,0.19,0.25,78
2017-02-11 01:49:00,1422.522517,1443.9,1445.013122,0.15,0.01,-0.37,-49.84,101.01,140.22,-49.84,101.01,140.22,66131.4,1350.6,-1733.6,69996.7,7717.32,16368.11,14477.49,0.36,0.13,15827.187,60.81511653,0.01,0.05,79
2017-02-11 04:20:00,1427.015748,1417,1427.688742,-0.2,0.15,-0.16,-73.11,-119.4,4.72,-73.11,-119.4,4.72,67317.5,-224.7,-923.8,70040.8,-3511.53,-15940.45,-2173.54,2.27374E-13,-0.35,15864.93872,60.96727777,0.01,0.01,55
2017-02-11 08:34:00,1437.350442,1438.2,1433.192126,0.03,0.26,1.82,-1389.32,-1305.15,-1197.81,-1389.32,-1305.15,-1197.81,69471.8,-2156.6,-2817.1,71055.5,-10644.65,-4356.6,-8345.84,0.58,-0.46,16374.11755,62.51345414,0.04,0.04,64
2017-02-11 12:20:00,1450.836364,1436.6,1437.024779,-0.96,-2.03,-2.18,64.51,200.6,4.05,64.51,200.6,4.05,65042.7,-353,-1466.7,71401.8,104.62,1951.77,1511.35,1.47,0.16,15025.51885,61.60213641,-0.01,0.03,85
2017-02-11 16:00:00,1470.435537,1462.7,1455.581818,-1.73,-0.97,-1.26,98.92,-561.45,-326.3,98.92,-561.45,-326.3,60818.6,1062.5,1416.4,72246.8,-1884.24,-7561.14,-1866.91,0.41,-0.08,14945.87106,60.50318542,0.03,0.1,80
2017-02-11 20:02:00,1478.3,1478.3,1474.432231,-0.17,-0.12,-0.09,839.64,795.3,812.88,839.64,795.3,812.88,59636.2,-492,378.3,71996.9,-584.7,-3413.48,-8074.9,-0.12,0.45,14540.92577,59.33803224,0.06,-0.01,72
2017-02-11 22:53:00,1469.604348,1478.3,1478.3,-0.18,-0.24,0.2,55.16,-70.41,-48.86,55.16,-70.41,-48.86,60648.8,30794.1,957,71983.7,8864.45,5533.94,13309.64,0.46,-1.38,15324.4107,59.25914412,0.06,0.1,93
2017-02-12 01:11:00,1467.424088,1468.3,1472.647826,3.94,0.03,0.32,86.29,1232.9,21.67,86.29,1232.9,21.67,61389.9,-140.3,713.6,72001.9,-7855.58,-10365.09,-8081.37,0.07,-0.63,14164.37438,55.79023411,0.08,-0.02,71
2017-02-12 03:28:00,1459.890604,1467.3,1467.737956,0.44,-0.36,0.19,99.37,117.56,-100.87,99.37,117.56,-100.87,62042.1,590.5,1748.7,72107.1,2160.91,-3552.16,-9333.49,-0.21,-0.49,15261.69524,59.17737065,-0.04,-0.01,63
2017-02-12 05:57:00,1456.021788,1458.1,1461.804698,-10.98,-11.25,-10.98,-3761.26,-3525.69,-3641.35,-3761.26,-3525.69,-3641.35,62151.1,3197.8,-54168.9,72093.6,-3743.65,-10155.66,-7615.14,-1.33,0.1,15300.64534,59.30000813,0.02,-0.1,82
2017-02-12 08:56:00,1453.461538,1455,1456.039106,3.84,4.55,-7.65,1457.26,1305.51,1481.14,1457.26,1305.51,1481.14,61955.9,16080.6,20512,72008.8,2042.75,1276.52,-3427.36,-1.74,-0.3,11662.39976,48.0816376,0.02,0.2,51
2017-02-12 11:32:00,1457.702703,1453,1453.769231,-0.82,4.02,3.79,-608.91,-406.26,1132.41,-608.91,-406.26,1132.41,61527.7,-10538.3,-14988.8,72022.3,-3756,-80.11,1161.46,1.06,0.1,12868.16239,51.62119011,0.02,-0.02,52
2017-02-12 15:14:00,1462.042857,1461.7,1459.348649,-0.31,-0.12,-5.38,-198.8,-133.58,-262.58,-198.8,-133.58,-262.58,61638.7,-873.5,-2026.8,72117.8,577.55,2159.07,-2100.31,0.69,0.36,12846.12872,51.55949859,-0.06,-0.1,74
2017-02-12 18:09:00,1462.485714,1462.2,1462.028571,0.24,0.16,-0.03,-72.35,80.79,-24.74,-72.35,80.79,-24.74,58264.6,-558.5,-793.3,72077.8,-448.64,1276.17,-1331.12,0.38,-0.17,12720.18759,51.39705489,-0.2,-0.17,84
2017-02-12 20:57:00,1457.933333,1462.6,1462.457143,2.19,2.26,2.15,821.61,683.97,697.88,821.61,683.97,697.88,56856,560.6,12045.2,71947.3,1102.11,-1358.31,-2636.29,-0.61,-1.04,12815.51669,51.62036819,-0.1,-0.14,72
2017-02-13 00:15:00,1451.001523,1454.9,1457.233333,1.18,1.19,3.7,482.51,452.15,438.33,482.51,452.15,438.33,55330.3,280.9,469.1,71909.5,6328.99,6707.74,9079.83,0.93,-0.33,13559.62064,53.97211851,-0.01,-0.01,80
2017-02-13 03:32:00,1456.394737,1448.5,1450.449239,1.75,3.44,3.16,544.8,541.35,1139.53,544.8,541.35,1139.53,53947.8,8361.3,8759.5,72257.8,3390.2,2585.32,-37.25,0.94,0.44,13994.74794,55.17099051,0.08,0.07,82
2017-02-13 06:42:00,1462.25,1461,1457.052632,-6.17,-4.9,-4.37,-2051.03,-1778.95,-1349.7,-2051.03,-1778.95,-1349.7,53630.7,-32826.8,-31197.8,72074.1,-157.17,-4715.55,-1279.81,-0.63,-0.3,14745.66559,57.4815044,-0.02,-0.05,77
2017-02-13 09:06:00,1480.534286,1462.5,1461.875,1.54,4.68,4.19,4597.22,540.33,1605.06,4597.22,540.33,1605.06,54301.5,41354.6,63840.2,72070.6,1136.12,3196.05,-757.87,-1.32,-0.28,14132.48247,55.5434691,0.06,0.1,56
2017-02-13 12:01:00,1467.42069,1488.8,1479.782857,2.19,8.36,13.14,-466.81,363.37,2361.2,-466.81,363.37,2361.2,55761.4,-1929.6,-3015.2,72460.6,1490.87,450.34,654.37,-0.96,0.33,15503.48744,59.62573728,-0.05,0.02,61
2017-02-13 13:40:00,1467.989655,1467.3,1480.330303,0.39,0.54,4.61,-71.23,15.95,-212.47,-71.23,15.95,-212.47,57447.3,-561.4,-118,71699.8,5583.2,6137.27,7456.19,-0.03,0.04,15927.38752,61.79148022,0.07,-0.05,45
2017-02-13 16:34:00,1449.691304,1468.3,1467.955172,-1.44,-1.4,-1.42,-909.69,-433.48,-843.02,-909.69,-433.48,-843.02,61681.3,-1577.1,-3468.8,71622.8,-7382.71,-6439.77,-14.84,-0.03,0.64,16066.77844,62.04951623,-0.09,-0.02,64
2017-02-13 18:52:00,1457.282609,1446.9,1456.204348,0.01,-0.49,-1.25,-62,-4.62,-158.71,-62,-4.62,-158.71,60785,66.4,-698.2,72562.8,9594.89,13523.93,14896.45,0.83,0.43,15443.91491,60.84626716,0.02,-0.09,72
2017-02-14 02:32:00,1483.805882,1486.7,1481.508696,-0.05,0.41,0.13,-58.85,13.18,152.01,-58.85,13.18,152.01,62906.6,1182.5,-813.3,72657.8,6003.12,17479.51,20546.62,0.54,-0.27,15475.57563,60.98311255,0.05,-0.05,62
2017-02-14 05:22:00,1485.673171,1482.6,1484.047059,-0.75,-0.79,-0.86,6.06,-144.71,-142.6,6.06,-144.71,-142.6,64184.3,2135.5,-988.7,72857,-21489.5,-2759.19,-119.36,0.46,0.6,15468.83878,60.90096789,0.07,0.03,67
2017-02-14 08:06:00,1488.341899,1486.8,1485.263415,-3.25,-2.59,-3.44,-868.78,-762.32,-577.68,-868.78,-762.32,-577.68,65208.2,-10231.3,-16072.1,73422.8,-14262.89,13368.5,-871.36,-0.23,0.46,15226.06545,60.11229622,0.02,0.02,96
2017-02-14 11:05:00,1488.35,1489.1,1488.32905,0.91,-1.17,-2.36,-87.56,254.83,-210,-87.56,254.83,-210,65533.3,-504.9,-1217,73396.6,4303.21,-3407.49,-7225.71,-0.39,-0.46,14543.87187,57.66201709,0.13,0.17,75
2017-02-14 16:09:00,1479.073418,1487.2,1487.575,2.4,3.28,1.18,1119.87,927.97,1211.88,1119.87,927.97,1211.88,65584.6,13954,13957.4,73108.5,8121.81,11380.64,9886.71,0.41,-1.01,14362.5384,56.98641295,-0.09,0,49
2017-02-14 18:47:00,1469.257396,1476.5,1480.563291,1.17,3.3,2.56,2.73,294.13,1041.42,2.73,294.13,1041.42,66439.6,1390,1214.6,72976.2,25360.14,26619.26,40276.65,-0.05,-0.81,14867.91525,58.44973632,0.09,0.09,62
2017-02-14 21:36:00,1475.564249,1466.3,1469.921302,-0.85,-0.67,-0.56,-171.61,-170.35,-160.04,-171.61,-170.35,-160.04,66683.6,264.7,-3086.8,72890.2,2219.83,-20814.07,-30539.67,-0.89,-0.19,15208.30571,59.53003563,0,-0.05,61
2017-02-15 00:49:00,1490.083117,1481.2,1476.567876,-0.19,2.15,1.58,382.18,111.53,880.03,382.18,111.53,880.03,66726.3,2620,2790.7,73222.7,-662.51,-16484.93,-9347.64,0.54,-0.16,15338.24374,59.85479796,-0.07,-0.02,74
2017-02-15 03:23:00,1498.796078,1492.6,1488.158442,-1.65,-1.31,-0.5,-133.81,-865.5,-606.28,-133.81,-865.5,-606.28,66854.8,-898.3,2259.7,72927.8,-1003.88,-5025.76,-21873.41,0.62,-0.77,15834.76628,60.84483019,-0.09,-0.05,78
2017-02-15 05:56:00,1484.428571,1500.5,1497.401961,-4.41,-4.28,-6.01,-855.65,-1316.31,-1512.93,-855.65,-1316.31,-1512.93,67564.1,-10277.3,-12353.1,73027.6,11507.76,4653.55,7570.21,-0.66,-0.3,15313.78597,59.44968467,-0.1,-0.03,71
2017-02-15 08:44:00,1475.198939,1478,1486.035714,-1.18,-2.86,-3.63,244.46,-397.98,-967.03,244.46,-397.98,-967.03,67795.7,-2039.5,2797.1,73232.5,32224.46,20112.92,29584.83,0.24,0.11,14133.59437,55.56438064,0.12,0.03,74
2017-02-15 15:01:00,1454.784906,1469.2,1470.600531,3.39,-0.1,0.46,-455.61,1076.21,-92.98,-455.61,1076.21,-92.98,66628.7,3918.6,-4782,72546.8,614.14,-3652.18,18426.65,-1.09,-0.3,13255.63943,52.87105278,0.21,0.2,56
2017-02-15 17:40:00,1452.656213,1450.1,1457.307547,0.95,0.43,-0.06,37.27,259.4,116.77,37.27,259.4,116.77,67035.8,1296.4,1607.3,72830.3,41659.5,63609.41,21434.61,0.06,-0.22,13797.32809,54.51435635,-8.88178E-16,0.06,55
2017-02-15 20:29:00,1456.366667,1453.7,1452.421893,3.84,3.83,5.72,614.95,1337.65,1345.87,614.95,1337.65,1345.87,68368.3,6889.1,4557.3,73226.7,2578.45,19205.06,-49085.5,0.44,0.72,14214.54755,56.00610887,8.88178E-16,0.1,59
2017-02-16 01:08:00,1471.984507,1459.9,1458.566667,-5.23,-5.67,-5.6,-902.76,-1153.92,-1323.41,-902.76,-1153.92,-1323.41,67845.1,-1043,4668,75556.9,-15982.85,-25712.83,-48949.79,0.93,0.84,14715.30816,57.88872116,-0.13,-0.1,68
2017-02-16 03:30:00,1469.049315,1474.2,1468.157746,-1.62,-4.02,-6.5,-892.72,-988.85,-1517.33,-892.72,-988.85,-1517.33,66816.8,-2043.4,-2989.8,78026.4,19324.38,-16347.03,-8275.57,-1.38,0.01,13927.08961,53.63176262,0,-0.1,70
2017-02-17 10:37:00,1474.050296,1482.5,1492.711538,-1.05,-1.07,-1.07,-340.53,-338.63,-339.95,-340.53,-338.63,-339.95,62484,-813.1,2486.6,70460.7,11498.79,15301.87,10834.71,9.04,9.6,11087.47358,50.9062797,-0.86,-0.03,67
2017-02-17 13:26:00,1452.719205,1470.6,1474.824852,0.9,-0.49,0.06,561.85,470.23,-0.62,561.85,470.23,-0.62,62870.9,-3002.9,-1131.7,70182.5,2549.45,1151.39,-12032.86,1.24,0.73,10873.80441,50.27592056,-0.16,0.03,86
2017-02-17 15:57:00,1438.407692,1448.1,1457.040397,2.39,3.75,3.6,265.08,1056.8,1722.73,265.08,1056.8,1722.73,62804.5,-539.2,-5382.7,69938.5,7887.33,5020.63,11898.4,-0.77,0.52,11347.64484,51.27317574,-0.08,-0.26,62
2017-02-17 18:59:00,1419.340828,1433.4,1438.246154,-0.58,0.73,-0.36,-514.06,-435.14,266.67,-514.06,-435.14,266.67,63065.7,3328.8,-10738.6,70874.2,17170.38,5142.04,16223.84,-1.41,-0.6,12460.36346,53.65127122,0.29,0.4,74
2017-02-17 21:48:00,1409.746341,1413.6,1420.629586,4.42,4.33,4.25,385.24,1309.2,1305.88,385.24,1309.2,1305.88,63762.7,1653.4,-762.1,72194.5,-3639.47,-4166.88,-25519.86,-0.87,0.24,12228.01533,53.59261529,0.13,0.07,68
2017-02-18 01:54:00,1401.162185,1405.7,1407.626829,-7.12,-6.84,-4.57,3786.09,-2497.04,-2411.26,3786.09,-2497.04,-2411.26,63294.3,62874.3,57110.9,73155.5,15756.13,8789.8,2406.8,1.14,-0.53,13460.32944,57.54871595,0.09,-0.28,54
2017-02-18 05:52:00,1419.351685,1396.7,1398.968908,1.15,8.14,21.75,-231.9,379.04,2639.37,-231.9,379.04,2639.37,62615.1,-541.9,-801.6,73471.2,-3646.08,-10847.3,-26148.71,0.44,-0.53,13022.51111,56.69540638,-0.17,-0.18,47
2017-02-18 10:19:00,1441.530622,1447.1,1435.774157,-0.51,0.66,0.19,446.4,-1180.83,-810.04,446.4,-1180.83,-810.04,62705.7,51029.9,3898.5,73462.5,20697.08,15700,18729.12,-36.62,-54.41,13426.17056,59.12561822,-0.12,-0.03,89
2017-02-18 13:48:00,1464.690323,1437.4,1440.184689,1.74,12.31,5.52,-503.68,-614.21,2451.72,-503.68,-614.21,2451.72,63210.6,-1455.9,5683.7,73644.2,355.67,-14846.07,-13877.04,-0.25,0.7,13333.50738,60.97262418,-0.56,-0.72,88
2017-02-18 16:54:00,1485.733898,1479.7,1466.054839,-1.28,-1.8,0.01,-600.88,-454.61,-581.66,-600.88,-454.61,-581.66,63371.5,-801.6,-1475.2,74065.1,4351.92,4736.58,2464.06,0.8,-0.04,12918.11038,63.3998816,-0.02,-0.07,69
2017-02-18 19:51:00,1485.442105,1488.6,1485.583051,-0.06,-1.75,-1.78,3.91,33.37,-478.7,3.91,33.37,-478.7,63384,-669.8,-762.6,74277.8,1878.57,1863.26,2354.99,-4.53,-5.19,12705.78605,62.62597402,0.08,-0.01,66
2017-02-18 22:23:00,1496.437838,1484.6,1486.178947,-3.79,-4.28,-3.97,-1058.4,-1189.56,-1294.15,-1058.4,-1189.56,-1294.15,64771.2,-10725.2,-9375.7,74363.6,4161.7,3073.8,-5261.39,0.44,-10.02,12440.1871,61.91444895,-0.04,0.05,58
2017-02-19 00:51:00,1500.172973,1499.2,1493.281081,-5.98,-5.75,-7.52,-804.65,-1490.86,-1497.63,-804.65,-1490.86,-1497.63,67094.6,-11192.3,-11069.6,74348.5,12968.59,6485,19226.08,0.25,0.34,11847.99905,59.99512901,0.14,-0.01,66
2017-02-19 03:19:00,1506.861538,1500.4,1499.913514,-4.38,-4.07,-3.81,-294.19,-1143.43,-984.87,-294.19,-1143.43,-984.87,70391.3,2444.3,2782.1,74174.9,14066.18,2033.23,16673.46,-0.72,0.05,10982.79803,56.81709339,0.06,0.05,64
2017-02-19 05:55:00,1507.82834,1508.8,1505.569231,-2.8,-3.51,-2.74,-400.5,-492.7,-769.34,-400.5,-492.7,-769.34,70822,143,-5390,73798.8,-9325.52,23133.11,32111.71,1.13,0.84,10486.80507,54.84059576,-0.1,-0.1,65
2017-02-19 10:02:00,1503.942857,1506.8,1507.28583,-0.58,2.97,16.67,84.68,-163.02,784.74,84.68,-163.02,784.74,68875.3,-194.9,1236.8,73726.2,6783.56,-13049.15,13446.92,-0.67,0.75,10519.00458,54.51112766,0.17,0.18,112
2017-02-19 12:08:00,1500.303311,1503.8,1505.228571,-0.85,-0.87,-1.59,250.7,857.05,1072.3,250.7,857.05,1072.3,67239.7,-8668.9,-3718,73342.8,3645.2,-6492.51,-5448.54,-1.04,0.01,10569.62484,54.24720544,0.17,0.39,73
2017-02-19 14:39:00,1493.575439,1499.4,1501.148344,1.26,0.81,0.58,-499.31,389.07,56.57,-499.31,389.07,56.57,65972.8,-2174.1,-3262.9,73200.9,16205.93,8993.07,-7299.86,0.9,0.13,11703.09981,54.00987312,3.55271E-15,-0.18,74
2017-02-19 17:30:00,1494.957143,1491.1,1494.012281,0.54,-0.73,0.89,-472.77,145.66,-216.55,-472.77,145.66,-216.55,64884.6,-3665.9,-1907.7,73167,-585.77,-16874,-8128.59,0.28,0.17,12060.37313,54.72595549,0.17,-8.88178E-16,65
2017-02-19 19:50:00,1483.292308,1495.6,1493.671429,-0.59,-0.24,-0.01,1474.23,-316.01,-82.35,1474.23,-316.01,-82.35,64526.3,5.3,22636.7,72893.7,-4614.18,-5196.77,-4227.23,1.3,-0.17,12257.83524,55.3428023,0.05,0.19,80
2017-02-19 22:26:00,1457.225806,1479.6,1485.753846,1.07,2.37,1.43,-152.94,52.38,499.48,-152.94,52.38,499.48,64328.3,-2686.4,-5957.6,73600.8,-769.63,16528.95,15374.77,1.04,0.01,12016.56491,55.1325426,0.05,0.06,61
2017-02-20 01:01:00,1457.818644,1450.7,1461.887097,-0.39,-0.96,1.08,106.09,-107.05,-352.66,106.09,-107.05,-352.66,64238.9,618.4,3607.6,73623.2,-13383.3,7354.94,7503.32,-0.1,-0.25,12318.45481,56.72606838,-0.02,0.17,61
2017-02-20 03:58:00,1476.265217,1461.2,1457.640678,1.26,1.34,1.93,376.79,417.26,400.93,376.79,417.26,400.93,64378.6,-1562.1,-986.3,73590.7,-12684.88,-15245.01,-17313.4,8.14,8.7,12218.5741,56.43212518,-0.08,0.12,58
2017-02-20 07:02:00,1480.172611,1484.3,1476.767391,0.47,0.27,2.14,222.07,351.84,269.51,222.07,351.84,269.51,64310.4,2986.8,1158.2,73530.4,-5461.06,-9597.29,-20470.74,0.34,1.77,12636.53092,57.69281315,0.04,0.38,72
2017-02-20 09:39:00,1469.614286,1478.9,1480.963694,-0.42,-0.7,-0.16,-30.82,-205.55,-304.26,-30.82,-205.55,-304.26,63785.1,193.3,-1116.7,73545.5,12108.83,6983.12,10642.97,0.54,-0.26,12693.17147,57.78387229,-0.16,-0.24,59
2017-02-20 12:27:00,1471.87786,1465.9,1470.542857,0.23,0.56,0.61,152.02,250.29,378.64,152.02,250.29,378.64,63192.3,3764.6,1979.4,73626.1,4534.15,4666.78,15411.29,0.98,0.29,12528.62653,57.25534031,-0.18,-0.17,62
2017-02-20 16:58:00,1484.835294,1479.4,1476.41107,1.32,1.08,1.25,225.14,646.66,569,225.14,646.66,569,63224.6,2908.9,-389.7,73597.1,-2424.58,1819.45,-1581.66,1.09,1.08,13888.87996,57.51696422,0.01,0.41,78
2017-02-20 19:48:00,1483.375862,1487.1,1484.382353,0.4,-0.25,0.48,141.79,-36.89,-42.26,141.79,-36.89,-42.26,63008.5,-1901.4,1881.7,73673,10025.92,4323.43,5747.14,-0.36,4.09,14337.65573,58.66488514,-0.11,-0.1,73
2017-02-20 22:13:00,1479.360736,1482.6,1484.462069,0.73,0.62,0.08,-60.59,282.37,291.94,-60.59,282.37,291.94,63118,2845.4,-142.6,73653.4,1219,-8240.17,-164.9,0.95,-0.78,14287.70983,58.75003162,0.21,0.01,58
2017-02-21 00:56:00,1463.004348,1478.2,1479.819632,-0.5,-0.19,-0.74,-89.68,0.46,63.45,-89.68,0.46,63.45,62673.5,-1501,-3370.2,73519.4,-304.26,11081.32,6947.06,-1.17,0.1,14377.86557,59.00041405,0.19,0.19,76
2017-02-21 04:00:00,1457.85288,1454.9,1462.497826,2.09,1.67,1.47,249.59,261.38,276.79,249.59,261.38,276.79,62480.4,34.1,186.6,73791.9,-5451.14,-10231.18,-8966.41,-0.68,0.42,14298.19536,58.64544282,0.3,0.14,80
2017-02-21 07:11:00,1458.285714,1459.6,1458.12356,-0.03,2.02,1.33,98.73,38.86,595.61,98.73,38.86,595.61,63021.6,-171.2,262.3,73667.8,7264.86,4015.44,1443.32,-0.1,-0.39,14625.9138,60.43115398,0.05,0.14,76
2017-02-21 10:41:00,1460.888785,1457.3,1457.957143,0.09,0.26,-0.35,-170.01,-1325.98,-1097.36,-170.01,-1325.98,-1097.36,63679.5,-2330.7,-2913.6,73743.1,-3524.61,-2114.05,-1579.06,-1.69,-0.1,14652.35168,60.35580118,-0.09,-0.37,76
2017-02-21 16:02:00,1487.481395,1466.9,1465.105607,-0.45,-0.67,-0.62,-150.67,-318.18,-191.13,-150.67,-318.18,-191.13,64426.1,-1811.9,-2496.5,73839.2,-525.73,-1457.41,-3676.53,-0.05,0.47,13410.1913,60.41793037,-0.14,-0.54,82
2017-02-21 18:54:00,1495.43139,1496.4,1486.109302,0.52,0.05,-0.08,-56.66,151.94,16.89,-56.66,151.94,16.89,64246.1,3402.6,-700.2,73590.3,2821.94,961.94,-216.43,-1.04,-0.02,13209.77089,60.14004742,0.09,0.34,69
2017-02-21 22:37:00,1495.867606,1494.6,1495.084305,-2.97,-4.59,-4.41,-853.18,-819.97,-1120.92,-853.18,-819.97,-1120.92,63891.7,-5127.5,-7391,73697.6,-2041.5,241.46,3442.15,-0.72,-0.24,13014.98947,58.98441992,-0.08,0.05,72
2017-02-22 00:59:00,1500.609091,1496.1,1495.466197,-1.12,-1.66,-1.36,146.11,-345.53,-509.59,146.11,-345.53,-509.59,63956.5,4395.8,2349.3,73651.7,-1110.05,1966.21,2962.41,0.55,1.64,12723.33187,57.8203017,-0.09,0.05,64
2017-02-22 03:44:00,1509.878947,1502.3,1500.045455,-3.95,-3.08,-3.07,-1047.81,-1221.42,-800.37,-1047.81,-1221.42,-800.37,64050.3,-5883.8,-9808.1,73701.3,-3531.47,-1525.65,-5069.38,0.55,1.32,12349.69316,56.57999505,0.02,-0.17,74
2017-02-22 06:35:00,1501.678313,1513.1,1509.310526,-1.47,-4.89,-5.27,-1051.51,-1958.98,-2808.46,-1051.51,-1958.98,-2808.46,64242.5,-375.6,-3073,73722.1,-522.77,-1108.9,574.8,0.77,-0.53,11407.54093,53.2949587,-0.02,-0.37,70
2017-02-22 09:21:00,1492.858442,1497.3,1503.010843,-0.22,-0.9,-1.43,2285.51,2468.09,2072.01,2285.51,2468.09,2072.01,64269.6,-15869.3,-1765.7,73729.5,6817.21,8072.88,-1580.13,0.32,-1.04,9276.016481,51.14465848,-0.04,0.12,51
